J,h,magnetization_density
3.081,0.152,-1.000000
3.081,0.202,-1.000000
3.081,0.253,-1.000000
3.081,0.303,-1.000000
3.081,0.354,-1.000000
3.081,0.404,-1.000000
3.081,0.455,-1.000000
3.081,0.505,-1.000000
3.081,0.556,-1.000000
3.081,0.606,-1.000000
3.081,0.657,-1.000000
3.081,0.707,-1.000000
3.081,0.758,-1.000000
3.081,0.808,-1.000000
3.081,0.859,-1.000000
3.081,0.909,-1.000000
3.081,0.960,-1.000000
3.081,1.010,-1.000000
3.081,1.061,-1.000000
3.081,1.111,-1.000000
3.081,1.162,-1.000000
3.081,1.212,-1.000000
3.081,1.263,-1.000000
3.081,1.313,-1.000000
3.081,1.364,-1.000000
3.081,1.414,-1.000000
3.081,1.465,-1.000000
3.081,1.515,-1.000000
3.081,1.566,-1.000000
3.081,1.616,-1.000000
3.081,1.667,-1.000000
3.081,1.717,-1.000000
3.081,1.768,-1.000000
3.081,1.818,-1.000000
3.081,1.869,-1.000000
3.081,1.919,-1.000000
3.081,1.970,-1.000000
3.081,2.020,-1.000000
3.081,2.071,-1.000000
3.081,2.121,-1.000000
3.081,2.172,-1.000000
3.081,2.222,-1.000000
3.081,2.273,-1.000000
3.081,2.323,-1.000000
3.081,2.374,-1.000000
3.081,2.424,-1.000000
3.081,2.475,-1.000000
3.081,2.525,-1.000000
3.081,2.576,-1.000000
3.081,2.626,-1.000000
3.081,2.677,-1.000000
3.081,2.727,-1.000000
3.081,2.778,-1.000000
3.081,2.828,-1.000000
3.081,2.879,-1.000000
3.081,2.929,-1.000000
3.081,2.980,-1.000000
3.081,3.030,-1.000000
3.081,3.081,-1.000000
3.081,3.131,-1.000000
3.081,3.182,-1.000000
3.081,3.232,-1.000000
3.081,3.283,-1.000000
3.081,3.333,-1.000000
3.081,3.384,-1.000000
3.081,3.434,-1.000000
3.081,3.485,-1.000000
3.081,3.535,-1.000000
3.081,3.586,-1.000000
3.081,3.636,-1.000000
3.081,3.687,-1.000000
3.081,3.737,-1.000000
3.081,3.788,-1.000000
3.081,3.838,-1.000000
3.081,3.889,-1.000000
3.081,3.939,-1.000000
3.081,3.990,-1.000000
3.081,4.040,-1.000000
3.081,4.091,-1.000000
3.081,4.141,-1.000000
3.081,4.192,-1.000000
3.081,4.242,-1.000000
3.081,4.293,-1.000000
3.081,4.343,-1.000000
3.081,4.394,-1.000000
3.081,4.444,-1.000000
3.081,4.495,-1.000000
3.081,4.545,-1.000000
3.081,4.596,-1.000000
3.081,4.646,-1.000000
3.081,4.697,-1.000000
3.081,4.747,-1.000000
3.081,4.798,-1.000000
3.081,4.848,-1.000000
3.081,4.899,-1.000000
3.081,4.949,-1.000000
3.081,5.000,-0.999984
3.131,0.000,-1.000000
3.131,0.051,-1.000000
3.131,0.101,-1.000000
3.131,0.152,-1.000000
3.131,0.202,-1.000000
3.131,0.253,-1.000000
3.131,0.303,-1.000000
3.131,0.354,-1.000000
3.131,0.404,-1.000000
3.131,0.455,-1.000000
3.131,0.505,-1.000000
3.131,0.556,-1.000000
3.131,0.606,-1.000000
3.131,0.657,-1.000000
3.131,0.707,-1.000000
3.131,0.758,-1.000000
3.131,0.808,-1.000000
3.131,0.859,-1.000000
3.131,0.909,-1.000000
3.131,0.960,-1.000000
3.131,1.010,-1.000000
3.131,1.061,-1.000000
3.131,1.111,-1.000000
3.131,1.162,-1.000000
3.131,1.212,-1.000000
3.131,1.263,-1.000000
3.131,1.313,-1.000000
3.131,1.364,-1.000000
3.131,1.414,-1.000000
3.131,1.465,-1.000000
3.131,1.515,-1.000000
3.131,1.566,-1.000000
3.131,1.616,-1.000000
3.131,1.667,-1.000000
3.131,1.717,-1.000000
3.131,1.768,-1.000000
3.131,1.818,-1.000000
3.131,1.869,-1.000000
3.131,1.919,-1.000000
3.131,1.970,-1.000000
3.131,2.020,-1.000000
3.131,2.071,-1.000000
3.131,2.121,-1.000000
3.131,2.172,-1.000000
3.131,2.222,-1.000000
3.131,2.273,-1.000000
3.131,2.323,-1.000000
3.131,2.374,-1.000000
3.131,2.424,-1.000000
3.131,2.475,-1.000000
3.131,2.525,-1.000000
3.131,2.576,-1.000000
3.131,2.626,-1.000000
3.131,2.677,-1.000000
3.131,2.727,-1.000000
3.131,2.778,-1.000000
3.131,2.828,-1.000000
3.131,2.879,-1.000000
3.131,2.929,-1.000000
3.131,2.980,-1.000000
3.131,3.030,-1.000000
3.131,3.081,-1.000000
3.131,3.131,-1.000000
3.131,3.182,-1.000000
3.131,3.232,-1.000000
3.131,3.283,-1.000000
3.131,3.333,-1.000000
3.131,3.384,-1.000000
3.131,3.434,-1.000000
3.131,3.485,-1.000000
3.131,3.535,-1.000000
3.131,3.586,-1.000000
3.131,3.636,-1.000000
3.131,3.687,-1.000000
3.131,3.737,-1.000000
3.131,3.788,-1.000000
3.131,3.838,-1.000000
3.131,3.889,-1.000000
3.131,3.939,-1.000000
3.131,3.990,-1.000000
3.131,4.040,-1.000000
3.131,4.091,-1.000000
3.131,4.141,-1.000000
3.131,4.192,-1.000000
3.131,4.242,-1.000000
3.131,4.293,-1.000000
3.131,4.343,-1.000000
3.131,4.394,-1.000000
3.131,4.444,-1.000000
3.131,4.495,-1.000000
3.131,4.545,-1.000000
3.131,4.596,-1.000000
3.131,4.646,-1.000000
3.131,4.697,-1.000000
3.131,4.747,-1.000000
3.131,4.798,-1.000000
3.131,4.848,-1.000000
3.131,4.899,-1.000000
3.131,4.949,-1.000000
3.131,5.000,-1.000000
3.182,0.000,-1.000000
3.182,0.051,-1.000000
3.182,0.101,-1.000000
3.182,0.152,-1.000000
3.182,0.202,-1.000000
3.182,0.253,-1.000000
3.182,0.303,-1.000000
3.182,0.354,-1.000000
3.182,0.404,-1.000000
3.182,0.455,-1.000000
3.182,0.505,-1.000000
3.182,0.556,-1.000000
3.182,0.606,-1.000000
3.182,0.657,-1.000000
3.182,0.707,-1.000000
3.182,0.758,-1.000000
3.182,0.808,-1.000000
3.182,0.859,-1.000000
3.182,0.909,-1.000000
3.182,0.960,-1.000000
3.182,1.010,-1.000000
3.182,1.061,-1.000000
3.182,1.111,-1.000000
3.182,1.162,-1.000000
3.182,1.212,-1.000000
3.182,1.263,-1.000000
3.182,1.313,-1.000000
3.182,1.364,-1.000000
3.182,1.414,-1.000000
3.182,1.465,-1.000000
3.182,1.515,-1.000000
3.182,1.566,-1.000000
3.182,1.616,-1.000000
3.182,1.667,-1.000000
3.182,1.717,-1.000000
3.182,1.768,-1.000000
3.182,1.818,-1.000000
3.182,1.869,-1.000000
3.182,1.919,-1.000000
3.182,1.970,-1.000000
3.182,2.020,-1.000000
3.182,2.071,-1.000000
3.182,2.121,-1.000000
3.182,2.172,-1.000000
3.182,2.222,-1.000000
3.182,2.273,-1.000000
3.182,2.323,-1.000000
3.182,2.374,-1.000000
3.182,2.424,-1.000000
3.182,2.475,-1.000000
3.182,2.525,-1.000000
3.182,2.576,-1.000000
3.182,2.626,-1.000000
3.182,2.677,-1.000000
3.182,2.727,-1.000000
3.182,2.778,-1.000000
3.182,2.828,-1.000000
3.182,2.879,-1.000000
3.182,2.929,-1.000000
3.182,2.980,-1.000000
3.182,3.030,-1.000000
3.182,3.081,-1.000000
3.182,3.131,-1.000000
3.182,3.182,-1.000000
3.182,3.232,-1.000000
3.182,3.283,-1.000000
3.182,3.333,-1.000000
3.182,3.384,-1.000000
3.182,3.434,-1.000000
3.182,3.485,-1.000000
3.182,3.535,-1.000000
3.182,3.586,-1.000000
3.182,3.636,-1.000000
3.182,3.687,-1.000000
3.182,3.737,-1.000000
3.182,3.788,-1.000000
3.182,3.838,-1.000000
3.182,3.889,-1.000000
3.182,3.939,-1.000000
3.182,3.990,-1.000000
3.182,4.040,-1.000000
3.182,4.091,-1.000000
3.182,4.141,-1.000000
3.182,4.192,-1.000000
3.182,4.242,-1.000000
3.182,4.293,-1.000000
3.182,4.343,-1.000000
3.182,4.394,-1.000000
3.182,4.444,-1.000000
3.182,4.495,-1.000000
3.182,4.545,-1.000000
3.182,4.596,-1.000000
3.182,4.646,-1.000000
3.182,4.697,-1.000000
3.182,4.747,-1.000000
3.182,4.798,-1.000000
3.182,4.848,-1.000000
3.182,4.899,-1.000000
3.182,4.949,-1.000000
3.182,5.000,-1.000000
3.232,0.000,-1.000000
3.232,0.051,-1.000000
3.232,0.101,-1.000000
3.232,0.152,-1.000000
3.232,0.202,-1.000000
3.232,0.253,-1.000000
3.232,0.303,-1.000000
3.232,0.354,-1.000000
3.232,0.404,-1.000000
3.232,0.455,-1.000000
3.232,0.505,-1.000000
3.232,0.556,-1.000000
3.232,0.606,-1.000000
3.232,0.657,-1.000000
3.232,0.707,-1.000000
3.232,0.758,-1.000000
3.232,0.808,-1.000000
3.232,0.859,-1.000000
3.232,0.909,-1.000000
3.232,0.960,-1.000000
3.232,1.010,-1.000000
3.232,1.061,-1.000000
3.232,1.111,-1.000000
3.232,1.162,-1.000000
3.232,1.212,-1.000000
3.232,1.263,-1.000000
3.232,1.313,-1.000000
3.232,1.364,-1.000000
3.232,1.414,-1.000000
3.232,1.465,-1.000000
3.232,1.515,-1.000000
3.232,1.566,-1.000000
3.232,1.616,-1.000000
3.232,1.667,-1.000000
3.232,1.717,-1.000000
3.232,1.768,-1.000000
3.232,1.818,-1.000000
3.232,1.869,-1.000000
3.232,1.919,-1.000000
3.232,1.970,-1.000000
3.232,2.020,-1.000000
3.232,2.071,-1.000000
3.232,2.121,-1.000000
3.232,2.172,-1.000000
3.232,2.222,-1.000000
3.232,2.273,-1.000000
3.232,2.323,-1.000000
3.232,2.374,-1.000000
3.232,2.424,-1.000000
3.232,2.475,-1.000000
3.232,2.525,-1.000000
3.232,2.576,-1.000000
3.232,2.626,-1.000000
3.232,2.677,-1.000000
3.232,2.727,-1.000000
3.232,2.778,-1.000000
3.232,2.828,-1.000000
3.232,2.879,-1.000000
3.232,2.929,-1.000000
3.232,2.980,-1.000000
3.232,3.030,-1.000000
3.232,3.081,-1.000000
3.232,3.131,-1.000000
3.232,3.182,-1.000000
3.232,3.232,-1.000000
3.232,3.283,-1.000000
3.232,3.333,-1.000000
3.232,3.384,-1.000000
3.232,3.434,-1.000000
3.232,3.485,-1.000000
3.232,3.535,-1.000000
3.232,3.586,-1.000000
3.232,3.636,-1.000000
3.232,3.687,-1.000000
3.232,3.737,-1.000000
3.232,3.788,-1.000000
3.232,3.838,-1.000000
3.232,3.889,-1.000000
3.232,3.939,-1.000000
3.232,3.990,-1.000000
3.232,4.040,-1.000000
3.232,4.091,-1.000000
3.232,4.141,-1.000000
3.232,4.192,-1.000000
3.232,4.242,-1.000000
3.232,4.293,-1.000000
3.232,4.343,-1.000000
3.232,4.394,-1.000000
3.232,4.444,-1.000000
3.232,4.495,-1.000000
3.232,4.545,-1.000000
3.232,4.596,-1.000000
3.232,4.646,-1.000000
3.232,4.697,-1.000000
3.232,4.747,-1.000000
3.232,4.798,-1.000000
3.232,4.848,-1.000000
3.232,4.899,-1.000000
3.232,4.949,-1.000000
3.232,5.000,-1.000000
3.283,0.000,-1.000000
3.283,0.051,-1.000000
3.283,0.101,-1.000000
3.283,0.152,-1.000000
3.283,0.202,-1.000000
3.283,0.253,-1.000000
3.283,0.303,-1.000000
3.283,0.354,-1.000000
3.283,0.404,-1.000000
3.283,0.455,-1.000000
3.283,0.505,-1.000000
3.283,0.556,-1.000000
3.283,0.606,-1.000000
3.283,0.657,-1.000000
3.283,0.707,-1.000000
3.283,0.758,-1.000000
3.283,0.808,-1.000000
3.283,0.859,-1.000000
3.283,0.909,-1.000000
3.283,0.960,-1.000000
3.283,1.010,-1.000000
3.283,1.061,-1.000000
3.283,1.111,-1.000000
3.283,1.162,-1.000000
3.283,1.212,-1.000000
3.283,1.263,-1.000000
3.283,1.313,-1.000000
3.283,1.364,-1.000000
3.283,1.414,-1.000000
3.283,1.465,-1.000000
3.283,1.515,-1.000000
3.283,1.566,-1.000000
3.283,1.616,-1.000000
3.283,1.667,-1.000000
3.283,1.717,-1.000000
3.283,1.768,-1.000000
3.283,1.818,-1.000000
3.283,1.869,-1.000000
3.283,1.919,-1.000000
3.283,1.970,-1.000000
3.283,2.020,-1.000000
3.283,2.071,-1.000000
3.283,2.121,-1.000000
3.283,2.172,-1.000000
3.283,2.222,-1.000000
3.283,2.273,-1.000000
3.283,2.323,-1.000000
3.283,2.374,-1.000000
3.283,2.424,-1.000000
3.283,2.475,-1.000000
3.283,2.525,-1.000000
3.283,2.576,-1.000000
3.283,2.626,-1.000000
3.283,2.677,-1.000000
3.283,2.727,-1.000000
3.283,2.778,-1.000000
3.283,2.828,-1.000000
3.283,2.879,-1.000000
3.283,2.929,-1.000000
3.283,2.980,-1.000000
3.283,3.030,-1.000000
3.283,3.081,-1.000000
3.283,3.131,-1.000000
3.283,3.182,-1.000000
3.283,3.232,-1.000000
3.283,3.283,-1.000000
3.283,3.333,-1.000000
3.283,3.384,-1.000000
3.283,3.434,-1.000000
3.283,3.485,-1.000000
3.283,3.535,-1.000000
3.283,3.586,-1.000000
3.283,3.636,-1.000000
3.283,3.687,-1.000000
3.283,3.737,-1.000000
3.283,3.788,-1.000000
3.283,3.838,-1.000000
3.283,3.889,-1.000000
3.283,3.939,-1.000000
3.283,3.990,-1.000000
3.283,4.040,-1.000000
3.283,4.091,-1.000000
3.283,4.141,-1.000000
3.283,4.192,-1.000000
3.283,4.242,-1.000000
3.283,4.293,-1.000000
3.283,4.343,-1.000000
3.283,4.394,-1.000000
3.283,4.444,-1.000000
3.283,4.495,-1.000000
3.283,4.545,-1.000000
3.283,4.596,-1.000000
3.283,4.646,-1.000000
3.283,4.697,-1.000000
3.283,4.747,-1.000000
3.283,4.798,-1.000000
3.283,4.848,-1.000000
3.283,4.899,-1.000000
3.283,4.949,-1.000000
3.283,5.000,-1.000000
3.333,0.000,-1.000000
3.333,0.051,-1.000000
3.333,0.101,-1.000000
3.333,0.152,-1.000000
3.333,0.202,-1.000000
3.333,0.253,-1.000000
3.333,0.303,-1.000000
3.333,0.354,-1.000000
3.333,0.404,-1.000000
3.333,0.455,-1.000000
3.333,0.505,-1.000000
3.333,0.556,-1.000000
3.333,0.606,-1.000000
3.333,0.657,-1.000000
3.333,0.707,-1.000000
3.333,0.758,-1.000000
3.333,0.808,-1.000000
3.333,0.859,-1.000000
3.333,0.909,-1.000000
3.333,0.960,-1.000000
3.333,1.010,-1.000000
3.333,1.061,-1.000000
3.333,1.111,-1.000000
3.333,1.162,-1.000000
3.333,1.212,-1.000000
3.333,1.263,-1.000000
3.333,1.313,-1.000000
3.333,1.364,-1.000000
3.333,1.414,-1.000000
3.333,1.465,-1.000000
3.333,1.515,-1.000000
3.333,1.566,-1.000000
3.333,1.616,-1.000000
3.333,1.667,-1.000000
3.333,1.717,-1.000000
3.333,1.768,-1.000000
3.333,1.818,-1.000000
3.333,1.869,-1.000000
3.333,1.919,-1.000000
3.333,1.970,-1.000000
3.333,2.020,-1.000000
3.333,2.071,-1.000000
3.333,2.121,-1.000000
3.333,2.172,-1.000000
3.333,2.222,-1.000000
3.333,2.273,-1.000000
3.333,2.323,-1.000000
3.333,2.374,-1.000000
3.333,2.424,-1.000000
3.333,2.475,-1.000000
3.333,2.525,-1.000000
3.333,2.576,-1.000000
3.333,2.626,-1.000000
3.333,2.677,-1.000000
3.333,2.727,-1.000000
3.333,2.778,-1.000000
3.333,2.828,-1.000000
3.333,2.879,-1.000000
3.333,2.929,-1.000000
3.333,2.980,-1.000000
3.333,3.030,-1.000000
3.333,3.081,-1.000000
3.333,3.131,-1.000000
3.333,3.182,-1.000000
3.333,3.232,-1.000000
3.333,3.283,-1.000000
3.333,3.333,-1.000000
3.333,3.384,-1.000000
3.333,3.434,-1.000000
3.333,3.485,-1.000000
3.333,3.535,-1.000000
3.333,3.586,-1.000000
3.333,3.636,-1.000000
3.333,3.687,-1.000000
3.333,3.737,-1.000000
3.333,3.788,-1.000000
3.333,3.838,-1.000000
3.333,3.889,-1.000000
3.333,3.939,-1.000000
3.333,3.990,-1.000000
3.333,4.040,-1.000000
3.333,4.091,-1.000000
3.333,4.141,-1.000000
3.333,4.192,-1.000000
3.333,4.242,-1.000000
3.333,4.293,-1.000000
3.333,4.343,-1.000000
3.333,4.394,-1.000000
3.333,4.444,-1.000000
3.333,4.495,-1.000000
3.333,4.545,-1.000000
3.333,4.596,-1.000000
3.333,4.646,-1.000000
3.333,4.697,-1.000000
3.333,4.747,-1.000000
3.333,4.798,-1.000000
3.333,4.848,-1.000000
3.333,4.899,-1.000000
3.333,4.949,-1.000000
3.333,5.000,-1.000000
3.384,0.000,-1.000000
3.384,0.051,-1.000000
3.384,0.101,-1.000000
3.384,0.152,-1.000000
3.384,0.202,-1.000000
3.384,0.253,-1.000000
3.384,0.303,-1.000000
3.384,0.354,-1.000000
3.384,0.404,-1.000000
3.384,0.455,-1.000000
3.384,0.505,-1.000000
3.384,0.556,-1.000000
3.384,0.606,-1.000000
3.384,0.657,-1.000000
3.384,0.707,-1.000000
3.384,0.758,-1.000000
3.384,0.808,-1.000000
3.384,0.859,-1.000000
3.384,0.909,-1.000000
3.384,0.960,-1.000000
3.384,1.010,-1.000000
3.384,1.061,-1.000000
3.384,1.111,-1.000000
3.384,1.162,-1.000000
3.384,1.212,-1.000000
3.384,1.263,-1.000000
3.384,1.313,-1.000000
3.384,1.364,-1.000000
3.384,1.414,-1.000000
3.384,1.465,-1.000000
3.384,1.515,-1.000000
3.384,1.566,-1.000000
3.384,1.616,-1.000000
3.384,1.667,-1.000000
3.384,1.717,-1.000000
3.384,1.768,-1.000000
3.384,1.818,-1.000000
3.384,1.869,-1.000000
3.384,1.919,-1.000000
3.384,1.970,-1.000000
3.384,2.020,-1.000000
3.384,2.071,-1.000000
3.384,2.121,-1.000000
3.384,2.172,-1.000000
3.384,2.222,-1.000000
3.384,2.273,-1.000000
3.384,2.323,-1.000000
3.384,2.374,-1.000000
3.384,2.424,-1.000000
3.384,2.475,-1.000000
3.384,2.525,-1.000000
3.384,2.576,-1.000000
3.384,2.626,-1.000000
3.384,2.677,-1.000000
3.384,2.727,-1.000000
3.384,2.778,-1.000000
3.384,2.828,-1.000000
3.384,2.879,-1.000000
3.384,2.929,-1.000000
3.384,2.980,-1.000000
3.384,3.030,-1.000000
3.384,3.081,-1.000000
3.384,3.131,-1.000000
3.384,3.182,-1.000000
3.384,3.232,-1.000000
3.384,3.283,-1.000000
3.384,3.333,-1.000000
3.384,3.384,-1.000000
3.384,3.434,-1.000000
3.384,3.485,-1.000000
3.384,3.535,-1.000000
3.384,3.586,-1.000000
3.384,3.636,-1.000000
3.384,3.687,-1.000000
3.384,3.737,-1.000000
3.384,3.788,-1.000000
3.384,3.838,-1.000000
3.384,3.889,-1.000000
3.384,3.939,-1.000000
3.384,3.990,-1.000000
3.384,4.040,-1.000000
3.384,4.091,-1.000000
3.384,4.141,-1.000000
3.384,4.192,-1.000000
3.384,4.242,-1.000000
3.384,4.293,-1.000000
3.384,4.343,-1.000000
3.384,4.394,-1.000000
3.384,4.444,-1.000000
3.384,4.495,-1.000000
3.384,4.545,-1.000000
3.384,4.596,-1.000000
3.384,4.646,-1.000000
3.384,4.697,-1.000000
3.384,4.747,-1.000000
3.384,4.798,-1.000000
3.384,4.848,-1.000000
3.384,4.899,-1.000000
3.384,4.949,-1.000000
3.384,5.000,-1.000000
3.434,0.000,-1.000000
3.434,0.051,-1.000000
3.434,0.101,-1.000000
3.434,0.152,-1.000000
3.434,0.202,-1.000000
3.434,0.253,-1.000000
3.434,0.303,-1.000000
3.434,0.354,-1.000000
3.434,0.404,-1.000000
3.434,0.455,-1.000000
3.434,0.505,-1.000000
3.434,0.556,-1.000000
3.434,0.606,-1.000000
3.434,0.657,-1.000000
3.434,0.707,-1.000000
3.434,0.758,-1.000000
3.434,0.808,-1.000000
3.434,0.859,-1.000000
3.434,0.909,-1.000000
3.434,0.960,-1.000000
3.434,1.010,-1.000000
3.434,1.061,-1.000000
3.434,1.111,-1.000000
3.434,1.162,-1.000000
3.434,1.212,-1.000000
3.434,1.263,-1.000000
3.434,1.313,-1.000000
3.434,1.364,-1.000000
3.434,1.414,-1.000000
3.434,1.465,-1.000000
3.434,1.515,-1.000000
3.434,1.566,-1.000000
3.434,1.616,-1.000000
3.434,1.667,-1.000000
3.434,1.717,-1.000000
3.434,1.768,-1.000000
3.434,1.818,-1.000000
3.434,1.869,-1.000000
3.434,1.919,-1.000000
3.434,1.970,-1.000000
3.434,2.020,-1.000000
3.434,2.071,-1.000000
3.434,2.121,-1.000000
3.434,2.172,-1.000000
3.434,2.222,-1.000000
3.434,2.273,-1.000000
3.434,2.323,-1.000000
3.434,2.374,-1.000000
3.434,2.424,-1.000000
3.434,2.475,-1.000000
3.434,2.525,-1.000000
3.434,2.576,-1.000000
3.434,2.626,-1.000000
3.434,2.677,-1.000000
3.434,2.727,-1.000000
3.434,2.778,-1.000000
3.434,2.828,-1.000000
3.434,2.879,-1.000000
3.434,2.929,-1.000000
3.434,2.980,-1.000000
3.434,3.030,-1.000000
3.434,3.081,-1.000000
3.434,3.131,-1.000000
3.434,3.182,-1.000000
3.434,3.232,-1.000000
3.434,3.283,-1.000000
3.434,3.333,-1.000000
3.434,3.384,-1.000000
3.434,3.434,-1.000000
3.434,3.485,-1.000000
3.434,3.535,-1.000000
3.434,3.586,-1.000000
3.434,3.636,-1.000000
3.434,3.687,-1.000000
3.434,3.737,-1.000000
3.434,3.788,-1.000000
3.434,3.838,-1.000000
3.434,3.889,-1.000000
3.434,3.939,-1.000000
3.434,3.990,-1.000000
3.434,4.040,-1.000000
3.434,4.091,-1.000000
3.434,4.141,-1.000000
3.434,4.192,-1.000000
3.434,4.242,-1.000000
3.434,4.293,-1.000000
3.434,4.343,-1.000000
3.434,4.394,-1.000000
3.434,4.444,-1.000000
3.434,4.495,-1.000000
3.434,4.545,-1.000000
3.434,4.596,-1.000000
3.434,4.646,-1.000000
3.434,4.697,-1.000000
3.434,4.747,-1.000000
3.434,4.798,-1.000000
3.434,4.848,-1.000000
3.434,4.899,-1.000000
3.434,4.949,-1.000000
3.434,5.000,-1.000000
3.485,0.000,-1.000000
3.485,0.051,-1.000000
3.485,0.101,-1.000000
3.485,0.152,-1.000000
3.485,0.202,-1.000000
3.485,0.253,-1.000000
3.485,0.303,-1.000000
3.485,0.354,-1.000000
3.485,0.404,-1.000000
3.485,0.455,-1.000000
3.485,0.505,-1.000000
3.485,0.556,-1.000000
3.485,0.606,-1.000000
3.485,0.657,-1.000000
3.485,0.707,-1.000000
3.485,0.758,-1.000000
3.485,0.808,-1.000000
3.485,0.859,-1.000000
3.485,0.909,-1.000000
3.485,0.960,-1.000000
3.485,1.010,-1.000000
3.485,1.061,-1.000000
3.485,1.111,-1.000000
3.485,1.162,-1.000000
3.485,1.212,-1.000000
3.485,1.263,-1.000000
3.485,1.313,-1.000000
3.485,1.364,-1.000000
3.485,1.414,-1.000000
3.485,1.465,-1.000000
3.485,1.515,-1.000000
3.485,1.566,-1.000000
3.485,1.616,-1.000000
3.485,1.667,-1.000000
3.485,1.717,-1.000000
3.485,1.768,-1.000000
3.485,1.818,-1.000000
3.485,1.869,-1.000000
3.485,1.919,-1.000000
3.485,1.970,-1.000000
3.485,2.020,-1.000000
3.485,2.071,-1.000000
3.485,2.121,-1.000000
3.485,2.172,-1.000000
3.485,2.222,-1.000000
3.485,2.273,-1.000000
3.485,2.323,-1.000000
3.485,2.374,-1.000000
3.485,2.424,-1.000000
3.485,2.475,-1.000000
3.485,2.525,-1.000000
3.485,2.576,-1.000000
3.485,2.626,-1.000000
3.485,2.677,-1.000000
3.485,2.727,-1.000000
3.485,2.778,-1.000000
3.485,2.828,-1.000000
3.485,2.879,-1.000000
3.485,2.929,-1.000000
3.485,2.980,-1.000000
3.485,3.030,-1.000000
3.485,3.081,-1.000000
3.485,3.131,-1.000000
3.485,3.182,-1.000000
3.485,3.232,-1.000000
3.485,3.283,-1.000000
3.485,3.333,-1.000000
3.485,3.384,-1.000000
3.485,3.434,-1.000000
3.485,3.485,-1.000000
3.485,3.535,-1.000000
3.485,3.586,-1.000000
3.485,3.636,-1.000000
3.485,3.687,-1.000000
3.485,3.737,-1.000000
3.485,3.788,-1.000000
3.485,3.838,-1.000000
3.485,3.889,-1.000000
3.485,3.939,-1.000000
3.485,3.990,-1.000000
3.485,4.040,-1.000000
3.485,4.091,-1.000000
3.485,4.141,-1.000000
3.485,4.192,-1.000000
3.485,4.242,-1.000000
3.485,4.293,-1.000000
3.485,4.343,-1.000000
3.485,4.394,-1.000000
3.485,4.444,-1.000000
3.485,4.495,-1.000000
3.485,4.545,-1.000000
3.485,4.596,-1.000000
3.485,4.646,-1.000000
3.485,4.697,-1.000000
3.485,4.747,-1.000000
3.485,4.798,-1.000000
3.485,4.848,-1.000000
3.485,4.899,-1.000000
3.485,4.949,-1.000000
3.485,5.000,-1.000000
3.535,0.000,-1.000000
3.535,0.051,-1.000000
3.535,0.101,-1.000000
3.535,0.152,-1.000000
3.535,0.202,-1.000000
3.535,0.253,-1.000000
3.535,0.303,-1.000000
3.535,0.354,-1.000000
3.535,0.404,-1.000000
3.535,0.455,-1.000000
3.535,0.505,-1.000000
3.535,0.556,-1.000000
3.535,0.606,-1.000000
3.535,0.657,-1.000000
3.535,0.707,-1.000000
3.535,0.758,-1.000000
3.535,0.808,-1.000000
3.535,0.859,-1.000000
3.535,0.909,-1.000000
3.535,0.960,-1.000000
3.535,1.010,-1.000000
3.535,1.061,-1.000000
3.535,1.111,-1.000000
3.535,1.162,-1.000000
3.535,1.212,-1.000000
3.535,1.263,-1.000000
3.535,1.313,-1.000000
3.535,1.364,-1.000000
3.535,1.414,-1.000000
3.535,1.465,-1.000000
3.535,1.515,-1.000000
3.535,1.566,-1.000000
3.535,1.616,-1.000000
3.535,1.667,-1.000000
3.535,1.717,-1.000000
3.535,1.768,-1.000000
3.535,1.818,-1.000000
3.535,1.869,-1.000000
3.535,1.919,-1.000000
3.535,1.970,-1.000000
3.535,2.020,-1.000000
3.535,2.071,-1.000000
3.535,2.121,-1.000000
3.535,2.172,-1.000000
3.535,2.222,-1.000000
3.535,2.273,-1.000000
3.535,2.323,-1.000000
3.535,2.374,-1.000000
3.535,2.424,-1.000000
3.535,2.475,-1.000000
3.535,2.525,-1.000000
3.535,2.576,-1.000000
3.535,2.626,-1.000000
3.535,2.677,-1.000000
3.535,2.727,-1.000000
3.535,2.778,-1.000000
3.535,2.828,-1.000000
3.535,2.879,-1.000000
3.535,2.929,-1.000000
3.535,2.980,-1.000000
3.535,3.030,-1.000000
3.535,3.081,-1.000000
3.535,3.131,-1.000000
3.535,3.182,-1.000000
3.535,3.232,-1.000000
3.535,3.283,-1.000000
3.535,3.333,-1.000000
3.535,3.384,-1.000000
3.535,3.434,-1.000000
3.535,3.485,-1.000000
3.535,3.535,-1.000000
3.535,3.586,-1.000000
3.535,3.636,-1.000000
3.535,3.687,-1.000000
3.535,3.737,-1.000000
3.535,3.788,-1.000000
3.535,3.838,-1.000000
3.535,3.889,-1.000000
3.535,3.939,-1.000000
3.535,3.990,-1.000000
3.535,4.040,-1.000000
3.535,4.091,-1.000000
3.535,4.141,-1.000000
3.535,4.192,-1.000000
3.535,4.242,-1.000000
3.535,4.293,-1.000000
3.535,4.343,-1.000000
3.535,4.394,-1.000000
3.535,4.444,-1.000000
3.535,4.495,-1.000000
3.535,4.545,-1.000000
3.535,4.596,-1.000000
3.535,4.646,-1.000000
3.535,4.697,-1.000000
3.535,4.747,-1.000000
3.535,4.798,-1.000000
3.535,4.848,-1.000000
3.535,4.899,-1.000000
3.535,4.949,-1.000000
3.535,5.000,-1.000000
3.586,0.000,-1.000000
3.586,0.051,-1.000000
